rtcDate,rtcTime,gps_Date,gps_Time,gps_Lat,gps_Long,gps_AltMSL,gps_SIV,gps_GroundSpeed,humidity_%,degC,
08/27/2024,21:23:51.56,08/28/2024,04:24:10.000,376814187,-1217517335,159357,28,10684,31.10,25.42,
08/27/2024,21:23:52.56,08/28/2024,04:24:11.000,376815146,-1217517335,159215,28,10707,31.10,25.36,
08/27/2024,21:23:53.56,08/28/2024,04:24:12.000,376816111,-1217517338,159011,28,10524,31.22,25.40,
08/27/2024,21:23:54.57,08/28/2024,04:24:13.000,376817065,-1217517335,158875,28,10524,31.24,25.44,
08/27/2024,21:23:55.57,08/28/2024,04:24:15.000,376818849,-1217517319,158819,27,9124,31.22,25.45,
08/27/2024,21:23:56.57,08/28/2024,04:24:16.000,376819573,-1217517309,158822,28,7600,31.09,25.42,
08/27/2024,21:23:57.57,08/28/2024,04:24:17.000,376820128,-1217517289,158672,28,5575,31.06,25.38,
08/27/2024,21:23:58.57,08/28/2024,04:24:18.000,376820463,-1217517267,158639,28,2933,31.08,25.42,
08/27/2024,21:23:59.57,08/28/2024,04:24:19.000,376820645,-1217517241,158712,28,1691,31.15,25.38,
08/27/2024,21:24:00.57,08/28/2024,04:24:20.000,376820809,-1217517174,158762,28,2045,30.94,25.38,
08/27/2024,21:24:01.57,08/28/2024,04:24:21.000,376821025,-1217516996,158672,28,3244,30.91,25.39,
08/27/2024,21:24:02.57,08/28/2024,04:24:22.000,376821232,-1217516655,158624,27,4056,30.94,25.39,
08/27/2024,21:24:03.58,08/28/2024,04:24:23.000,376821367,-1217516175,158716,28,4716,30.82,25.37,
08/27/2024,21:24:04.58,08/28/2024,04:24:24.000,376821429,-1217515587,158920,28,5385,31.04,25.53,
08/27/2024,21:24:05.58,08/28/2024,04:24:25.000,376821445,-1217514917,159165,28,6087,30.94,25.58,
08/27/2024,21:24:06.58,08/28/2024,04:24:26.000,376821457,-1217514175,159353,28,6689,30.81,25.53,
08/27/2024,21:24:07.58,08/28/2024,04:24:27.000,376821464,-1217513363,159484,27,7334,30.79,25.59,
08/27/2024,21:24:08.58,08/28/2024,04:24:28.000,376821465,-1217512503,159593,27,7672,30.66,25.59,
08/27/2024,21:24:09.58,08/28/2024,04:24:29.000,376821455,-1217511603,159718,28,8033,30.69,25.57,
08/27/2024,21:24:10.58,08/28/2024,04:24:30.000,376821449,-1217510662,159927,28,8405,30.49,25.57,
08/27/2024,21:24:11.58,08/28/2024,04:24:31.000,376821448,-1217509679,160104,28,8789,30.54,25.59,
08/27/2024,21:24:12.59,08/28/2024,04:24:32.000,376821445,-1217508677,160243,27,8887,30.49,25.52,
08/27/2024,21:24:13.59,08/28/2024,04:24:33.000,376821441,-1217507655,160355,27,9093,30.51,25.66,
08/27/2024,21:24:14.59,08/28/2024,04:24:34.000,376821441,-1217506606,160425,28,9372,30.39,25.62,
08/27/2024,21:24:15.59,08/28/2024,04:24:35.000,376821444,-1217505534,160374,28,9539,30.42,25.62,
08/27/2024,21:24:16.59,08/28/2024,04:24:36.000,376821439,-1217504451,160199,28,9599,30.23,25.58,
08/27/2024,21:24:17.59,08/28/2024,04:24:37.000,376821436,-1217503349,160202,28,9800,30.32,25.63,
08/27/2024,21:24:18.59,08/28/2024,04:24:38.000,376821437,-1217502232,160235,28,9899,30.24,25.61,
08/27/2024,21:24:19.59,08/28/2024,04:24:39.000,376821436,-1217501098,160231,27,10055,30.36,25.62,
08/27/2024,21:24:20.59,08/28/2024,04:24:40.000,376821420,-1217499936,160231,27,10367,30.46,25.65,
08/27/2024,21:24:21.60,08/28/2024,04:24:41.000,376821405,-1217498750,160351,27,10518,30.43,25.57,
08/27/2024,21:24:22.60,08/28/2024,04:24:42.000,376821404,-1217497555,160457,28,10550,30.38,25.50,
08/27/2024,21:24:23.60,08/28/2024,04:24:43.000,376821405,-1217496365,160580,27,10478,30.49,25.58,
08/27/2024,21:24:24.60,08/28/2024,04:24:44.000,376821392,-1217495184,160642,26,10410,30.48,25.56,
08/27/2024,21:24:25.60,08/28/2024,04:24:45.000,376821374,-1217494029,160809,27,10090,30.33,25.60,
08/27/2024,21:24:26.60,08/28/2024,04:24:46.000,376821361,-1217492905,160974,28,9842,30.38,25.54,
08/27/2024,21:24:27.60,08/28/2024,04:24:47.000,376821371,-1217491825,161092,28,9439,30.43,25.58,
08/27/2024,21:24:28.60,08/28/2024,04:24:48.000,376821389,-1217490782,161248,28,9083,30.63,25.65,
08/27/2024,21:24:29.60,08/28/2024,04:24:49.000,376821404,-1217489790,161409,28,8636,30.64,25.61,
08/27/2024,21:24:30.61,08/28/2024,04:24:50.000,376821408,-1217488883,161542,28,7753,30.47,25.63,
08/27/2024,21:24:31.61,08/28/2024,04:24:51.000,376821403,-1217488056,161662,28,7101,30.51,25.72,
08/27/2024,21:24:32.61,08/28/2024,04:24:52.000,376821390,-1217487298,161638,28,6541,30.43,25.71,
08/27/2024,21:24:33.61,08/28/2024,04:24:53.000,376821368,-1217486610,161658,28,5843,30.18,25.71,
08/27/2024,21:24:34.61,08/28/2024,04:24:54.000,376821350,-1217486042,161757,28,4641,30.19,25.72,
08/27/2024,21:24:35.61,08/28/2024,04:24:55.000,376821340,-1217485612,161823,28,3461,30.18,25.73,
08/27/2024,21:24:36.61,08/28/2024,04:24:56.000,376821334,-1217485327,161920,28,2108,30.10,25.78,
08/27/2024,21:24:37.61,08/28/2024,04:24:57.000,376821331,-1217485203,161954,28,663,30.27,25.75,
08/27/2024,21:24:38.62,08/28/2024,04:24:58.000,376821331,-1217485184,162006,28,7,30.15,25.68,
08/27/2024,21:24:39.62,08/28/2024,04:24:59.000,376821331,-1217485185,162085,28,8,30.22,25.76,
08/27/2024,21:24:40.62,08/28/2024,04:25:00.000,376821331,-1217485187,162125,28,1,30.19,25.68,
08/27/2024,21:24:41.62,08/28/2024,04:25:01.000,376821329,-1217485187,162168,28,1,30.24,25.71,
08/27/2024,21:24:42.62,08/28/2024,04:25:02.000,376821327,-1217485187,162225,28,10,30.29,25.71,
08/27/2024,21:24:43.62,08/28/2024,04:25:03.000,376821325,-1217485185,162305,28,14,30.21,25.71,
08/27/2024,21:24:44.62,08/28/2024,04:25:04.000,376821323,-1217485184,162381,28,6,30.07,25.66,
08/27/2024,21:24:45.62,08/28/2024,04:25:05.000,376821320,-1217485181,162454,28,4,30.23,25.73,
08/27/2024,21:24:46.62,08/28/2024,04:25:06.000,376821317,-1217485177,162534,28,5,30.23,25.72,
08/27/2024,21:24:47.63,08/28/2024,04:25:07.000,376821315,-1217485176,162549,27,2,30.18,25.69,
08/27/2024,21:24:48.63,08/28/2024,04:25:08.000,376821313,-1217485174,162543,28,6,30.18,25.68,
08/27/2024,21:24:49.63,08/28/2024,04:25:09.000,376821309,-1217485171,162543,29,14,30.12,25.72,
08/27/2024,21:24:50.63,08/28/2024,04:25:10.000,376821307,-1217485170,162531,29,1,30.50,25.71,
08/27/2024,21:24:51.63,08/28/2024,04:25:11.000,376821304,-1217485169,162481,29,7,30.30,25.76,
08/27/2024,21:24:52.63,08/28/2024,04:25:12.000,376821301,-1217485167,162488,29,8,30.22,25.68,
08/27/2024,21:24:53.63,08/28/2024,04:25:13.000,376821298,-1217485164,162483,29,7,30.26,25.68,
08/27/2024,21:24:54.63,08/28/2024,04:25:14.000,376821295,-1217485161,162493,29,8,30.34,25.76,
08/27/2024,21:24:55.63,08/28/2024,04:25:15.000,376821295,-1217485159,162473,29,12,30.34,25.72,
08/27/2024,21:24:56.64,08/28/2024,04:25:16.000,376821292,-1217485156,162373,28,6,30.29,25.75,
08/27/2024,21:24:57.67,08/28/2024,04:25:17.000,376821290,-1217485152,162320,28,11,30.29,25.75,
08/27/2024,21:24:58.67,08/28/2024,04:25:18.000,376821290,-1217485149,162295,28,14,30.46,25.71,
08/27/2024,21:24:59.67,08/28/2024,04:25:19.000,376821291,-1217485149,162259,28,6,30.34,25.70,
08/27/2024,21:25:00.67,08/28/2024,04:25:20.000,376821292,-1217485110,162231,29,512,30.33,25.74,
08/27/2024,21:25:01.67,08/28/2024,04:25:21.000,376821276,-1217484994,162277,29,1297,30.34,25.72,
08/27/2024,21:25:02.67,08/28/2024,04:25:22.000,376821225,-1217484774,162300,28,2394,30.30,25.76,
08/27/2024,21:25:03.68,08/28/2024,04:25:23.000,376821087,-1217484480,162319,30,3399,30.32,25.73,
08/27/2024,21:25:04.68,08/28/2024,04:25:24.000,376820823,-1217484178,162159,30,4363,30.42,25.73,
08/27/2024,21:25:05.68,08/28/2024,04:25:25.000,376820409,-1217483947,162150,30,5441,30.43,25.69,
08/27/2024,21:25:06.68,08/28/2024,04:25:26.000,376819840,-1217483833,162237,30,6858,30.48,25.66,
08/27/2024,21:25:07.68,08/28/2024,04:25:27.000,376819137,-1217483800,162172,30,8301,30.50,25.59,
08/27/2024,21:25:08.68,08/28/2024,04:25:28.000,376818320,-1217483798,162125,29,9460,30.55,25.60,
08/27/2024,21:25:09.68,08/28/2024,04:25:29.000,376817448,-1217483804,162105,30,9805,30.61,25.58,
08/27/2024,21:25:10.68,08/28/2024,04:25:30.000,376816530,-1217483806,162226,29,10328,30.58,25.48,
08/27/2024,21:25:11.68,08/28/2024,04:25:31.000,376815592,-1217483820,162137,29,10441,30.72,25.45,
08/27/2024,21:25:12.69,08/28/2024,04:25:32.000,376814641,-1217483824,162151,29,10619,30.82,25.37,
08/27/2024,21:25:13.69,08/28/2024,04:25:33.000,376813665,-1217483823,162169,29,10954,31.01,25.44,
08/27/2024,21:25:14.69,08/28/2024,04:25:34.000,376812666,-1217483817,162218,29,11169,30.91,25.43,
08/27/2024,21:25:15.69,08/28/2024,04:25:35.000,376811662,-1217483809,162398,28,11141,30.82,25.48,
08/27/2024,21:25:16.69,08/28/2024,04:25:36.000,376810660,-1217483784,162624,28,11129,30.65,25.52,
08/27/2024,21:25:17.69,08/28/2024,04:25:37.000,376809671,-1217483782,162564,28,10973,30.77,25.57,
08/27/2024,21:25:18.69,08/28/2024,04:25:38.000,376808689,-1217483790,162506,28,10893,30.60,25.54,
08/27/2024,21:25:19.69,08/28/2024,04:25:39.000,376807721,-1217483798,162461,28,10696,30.39,25.57,
08/27/2024,21:25:20.69,08/28/2024,04:25:40.000,376806753,-1217483805,162482,28,10755,30.26,25.53,
08/27/2024,21:25:21.69,08/28/2024,04:25:41.000,376805766,-1217483828,162384,28,11052,29.95,25.55,
08/27/2024,21:25:22.70,08/28/2024,04:25:42.000,376804770,-1217483841,162088,27,11103,29.90,25.55,
08/27/2024,21:25:23.70,08/28/2024,04:25:43.000,376803784,-1217483852,162191,27,10866,29.84,25.58,
08/27/2024,21:25:24.70,08/28/2024,04:25:44.000,376802861,-1217483866,162246,27,10000,29.81,25.60,
08/27/2024,21:25:25.70,08/28/2024,04:25:45.000,376802054,-1217483877,162387,28,8497,29.77,25.55,
08/27/2024,21:25:26.70,08/28/2024,04:25:46.000,376801420,-1217483870,162399,28,6446,29.77,25.56,
08/27/2024,21:25:27.70,08/28/2024,04:25:47.000,376801001,-1217483854,162305,29,3953,29.84,25.54,
08/27/2024,21:25:28.70,08/28/2024,04:25:48.000,376800795,-1217483840,162175,29,1617,29.82,25.49,
08/27/2024,21:25:29.70,08/28/2024,04:25:49.000,376800723,-1217483839,162163,28,421,29.89,25.54,
08/27/2024,21:25:30.70,08/28/2024,04:25:50.000,376800709,-1217483845,162349,28,21,29.84,25.47,
08/27/2024,21:25:31.71,08/28/2024,04:25:51.000,376800709,-1217483848,162447,27,18,29.97,25.47,
08/27/2024,21:25:32.71,08/28/2024,04:25:52.000,376800708,-1217483849,162598,27,5,29.98,25.50,
08/27/2024,21:25:33.71,08/28/2024,04:25:53.000,376800708,-1217483848,162720,27,9,29.91,25.55,
08/27/2024,21:25:34.71,08/28/2024,04:25:54.000,376800708,-1217483845,162864,27,5,29.87,25.47,
08/27/2024,21:25:35.71,08/28/2024,04:25:55.000,376800707,-1217483843,163049,27,15,29.81,25.46,
08/27/2024,21:25:36.71,08/28/2024,04:25:56.000,376800704,-1217483841,163193,27,10,29.91,25.46,
08/27/2024,21:25:37.71,08/28/2024,04:25:57.000,376800701,-1217483841,163320,27,16,29.90,25.46,
08/27/2024,21:25:38.71,08/28/2024,04:25:58.000,376800698,-1217483842,163464,26,13,29.99,25.49,
08/27/2024,21:25:39.71,08/28/2024,04:25:59.000,376800695,-1217483842,163599,26,9,29.88,25.44,
08/27/2024,21:25:40.72,08/28/2024,04:26:00.000,376800691,-1217483844,163766,26,11,29.98,25.46,
08/27/2024,21:25:41.72,08/28/2024,04:26:01.000,376800689,-1217483844,163929,26,9,29.87,25.46,
08/27/2024,21:25:42.72,08/28/2024,04:26:02.000,376800689,-1217483844,164133,26,9,29.86,25.48,
08/27/2024,21:25:43.72,08/28/2024,04:26:03.000,376800681,-1217483844,164349,26,141,29.88,25.44,
08/27/2024,21:25:44.72,08/28/2024,04:26:04.000,376800613,-1217483847,164313,27,1012,29.90,25.53,
08/27/2024,21:25:45.72,08/28/2024,04:26:05.000,376800449,-1217483843,164170,26,2195,29.90,25.47,
08/27/2024,21:25:46.72,08/28/2024,04:26:06.000,376800185,-1217483816,164068,27,3272,29.94,25.42,
08/27/2024,21:25:47.72,08/28/2024,04:26:07.000,376799842,-1217483718,164182,28,4133,29.98,25.52,
08/27/2024,21:25:48.72,08/28/2024,04:26:08.000,376799467,-1217483501,164053,28,4842,29.93,25.60,
08/27/2024,21:25:49.72,08/28/2024,04:26:09.000,376799103,-1217483117,163971,29,5569,29.92,25.59,
08/27/2024,21:25:50.73,08/28/2024,04:26:10.000,376798832,-1217482527,163905,29,6396,29.74,25.57,
08/27/2024,21:25:51.73,08/28/2024,04:26:11.000,376798698,-1217481753,163865,29,7421,29.70,25.51,
08/27/2024,21:25:52.73,08/28/2024,04:26:12.000,376798651,-1217480822,163823,29,8634,29.87,25.55,
08/27/2024,21:25:53.73,08/28/2024,04:26:13.000,376798617,-1217479734,163699,28,10015,29.75,25.37,
08/27/2024,21:25:54.73,08/28/2024,04:26:14.000,376798576,-1217478517,163611,28,11048,29.72,25.40,
08/27/2024,21:25:55.73,08/28/2024,04:26:15.000,376798546,-1217477203,163591,28,11857,29.82,25.37,
08/27/2024,21:25:56.73,08/28/2024,04:26:16.000,376798544,-1217475820,163674,28,12375,29.97,25.37,
08/27/2024,21:25:57.73,08/28/2024,04:26:17.000,376798564,-1217474391,163771,28,12746,29.98,25.38,
08/27/2024,21:25:58.73,08/28/2024,04:26:18.000,376798577,-1217472948,163816,28,12801,30.02,25.26,
08/27/2024,21:25:59.74,08/28/2024,04:26:19.000,376798584,-1217471479,163819,27,13063,30.04,25.22,
08/27/2024,21:26:00.74,08/28/2024,04:26:20.000,376798593,-1217469982,163776,27,13311,30.09,25.19,
08/27/2024,21:26:01.74,08/28/2024,04:26:21.000,376798603,-1217468452,163801,27,13603,30.25,25.12,
08/27/2024,21:26:02.74,08/28/2024,04:26:22.000,376798609,-1217466904,163949,26,13713,30.33,25.11,
08/27/2024,21:26:03.74,08/28/2024,04:26:23.000,376798616,-1217465354,164029,28,13690,30.37,25.05,
08/27/2024,21:26:04.74,08/28/2024,04:26:24.000,376798616,-1217463788,164079,28,13892,30.52,25.07,
08/27/2024,21:26:05.74,08/28/2024,04:26:25.000,376798604,-1217462210,164253,28,13937,30.49,25.00,
08/27/2024,21:26:06.74,08/28/2024,04:26:26.000,376798599,-1217460647,164350,28,13743,30.51,25.02,
08/27/2024,21:26:07.74,08/28/2024,04:26:27.000,376798594,-1217459098,164543,28,13636,30.71,24.94,
08/27/2024,21:26:08.74,08/28/2024,04:26:28.000,376798596,-1217457572,164742,28,13450,30.80,25.01,
08/27/2024,21:26:09.75,08/28/2024,04:26:29.000,376798593,-1217456048,164971,28,13457,30.85,25.02,
08/27/2024,21:26:10.75,08/28/2024,04:26:30.000,376798573,-1217454522,165227,25,13407,30.80,25.09,
08/27/2024,21:26:11.75,08/28/2024,04:26:31.000,376798566,-1217452990,165491,27,13487,30.77,25.10,
08/27/2024,21:26:12.75,08/28/2024,04:26:32.000,376798524,-1217451429,165899,27,13617,30.70,25.08,
08/27/2024,21:26:13.75,08/28/2024,04:26:33.000,376798493,-1217449871,166227,28,13641,30.80,25.10,
08/27/2024,21:26:14.75,08/28/2024,04:26:34.000,376798472,-1217448326,166498,27,13539,30.80,25.07,
08/27/2024,21:26:15.75,08/28/2024,04:26:35.000,376798457,-1217446783,166748,27,13560,30.95,25.10,
08/27/2024,21:26:16.75,08/28/2024,04:26:36.000,376798454,-1217445239,166937,26,13603,30.91,25.08,
08/27/2024,21:26:17.75,08/28/2024,04:26:37.000,376798441,-1217443719,167175,27,13199,31.01,25.05,
08/27/2024,21:26:18.75,08/28/2024,04:26:38.000,376798425,-1217442238,167511,27,12877,30.91,25.07,
08/27/2024,21:26:19.76,08/28/2024,04:26:39.000,376798413,-1217440793,167747,27,12617,30.85,25.07,
08/27/2024,21:26:20.76,08/28/2024,04:26:40.000,376798402,-1217439368,167930,27,12482,30.71,25.06,
08/27/2024,21:26:21.76,08/28/2024,04:26:41.000,376798397,-1217437953,168057,26,12433,30.88,25.09,
08/27/2024,21:26:22.76,08/28/2024,04:26:42.000,376798384,-1217436520,168080,27,12683,30.89,25.00,
08/27/2024,21:26:23.76,08/28/2024,04:26:43.000,376798376,-1217435069,167986,27,12844,30.90,24.96,
08/27/2024,21:26:24.76,08/28/2024,04:26:44.000,376798361,-1217433607,168068,27,12839,30.83,24.93,
08/27/2024,21:26:25.76,08/28/2024,04:26:45.000,376798347,-1217432151,168141,27,12770,30.83,24.99,
08/27/2024,21:26:26.76,08/28/2024,04:26:46.000,376798325,-1217430689,168222,27,12880,30.99,25.01,
08/27/2024,21:26:27.76,08/28/2024,04:26:47.000,376798299,-1217429199,168247,27,13220,31.04,25.05,
08/27/2024,21:26:28.76,08/28/2024,04:26:48.000,376798291,-1217427669,168152,27,13679,30.92,25.06,
08/27/2024,21:26:29.76,08/28/2024,04:26:49.000,376798280,-1217426087,168106,28,14100,30.78,25.03,
08/27/2024,21:26:30.77,08/28/2024,04:26:50.000,376798270,-1217424459,167985,29,14505,30.91,25.04,
08/27/2024,21:26:31.77,08/28/2024,04:26:51.000,376798287,-1217422800,167999,29,14698,30.76,25.06,
08/27/2024,21:26:32.77,08/28/2024,04:26:52.000,376798312,-1217421125,168022,29,14842,30.76,25.04,
08/27/2024,21:26:33.77,08/28/2024,04:26:53.000,376798334,-1217419447,168101,29,14820,30.87,24.96,
08/27/2024,21:26:34.77,08/28/2024,04:26:54.000,376798356,-1217417770,168250,28,14827,30.67,24.99,
08/27/2024,21:26:35.77,08/28/2024,04:26:55.000,376798363,-1217416089,168199,28,14906,30.59,24.89,
08/27/2024,21:26:36.77,08/28/2024,04:26:56.000,376798363,-1217414398,168278,28,14945,30.64,24.98,
08/27/2024,21:26:37.77,08/28/2024,04:26:57.000,376798369,-1217412720,168466,27,14761,30.57,24.94,
08/27/2024,21:26:38.77,08/28/2024,04:26:58.000,376798373,-1217411051,168588,28,14724,30.51,24.87,
08/27/2024,21:26:39.77,08/28/2024,04:26:59.000,376798387,-1217409381,168748,28,14749,30.61,24.84,
08/27/2024,21:26:40.77,08/28/2024,04:27:00.000,376798402,-1217407708,168933,29,14760,30.62,24.86,
08/27/2024,21:26:41.78,08/28/2024,04:27:01.000,376798408,-1217406044,169044,28,14688,30.55,24.79,
08/27/2024,21:26:42.78,08/28/2024,04:27:02.000,376798407,-1217404398,169122,29,14494,30.64,24.84,
08/27/2024,21:26:43.78,08/28/2024,04:27:03.000,376798408,-1217402841,169160,28,13430,30.79,24.87,
08/27/2024,21:26:44.78,08/28/2024,04:27:04.000,376798401,-1217401553,169206,28,10472,30.61,24.89,
08/27/2024,21:26:45.78,08/28/2024,04:27:05.000,376798334,-1217400566,169240,28,8008,30.58,24.87,
08/27/2024,21:26:46.78,08/28/2024,04:27:06.000,376798135,-1217399834,169144,29,6470,30.62,24.92,
08/27/2024,21:26:47.78,08/28/2024,04:27:07.000,376797780,-1217399301,169091,29,6187,30.44,24.79,
08/27/2024,21:26:48.78,08/28/2024,04:27:08.000,376797283,-1217399005,169015,29,6318,30.51,24.80,
08/27/2024,21:26:49.78,08/28/2024,04:27:09.000,376796668,-1217398891,168973,29,7302,30.48,24.86,
08/27/2024,21:26:50.78,08/28/2024,04:27:10.000,376795951,-1217398861,168919,29,8375,30.49,24.75,
08/27/2024,21:26:51.78,08/28/2024,04:27:11.000,376795142,-1217398862,168965,29,9322,30.40,24.77,
08/27/2024,21:26:52.78,08/28/2024,04:27:12.000,376794261,-1217398872,168977,29,10002,30.49,24.82,
08/27/2024,21:26:53.79,08/28/2024,04:27:13.000,376793328,-1217398876,168965,29,10552,30.44,24.87,
08/27/2024,21:26:54.79,08/28/2024,04:27:14.000,376792351,-1217398882,168796,29,11030,30.42,24.90,
08/27/2024,21:26:55.79,08/28/2024,04:27:15.000,376791344,-1217398880,168774,28,11282,30.43,24.82,
08/27/2024,21:26:56.79,08/28/2024,04:27:16.000,376790323,-1217398868,168746,27,11417,30.50,24.70,
08/27/2024,21:26:57.79,08/28/2024,04:27:17.000,376789307,-1217398842,168701,28,11265,30.57,24.59,
08/27/2024,21:26:58.79,08/28/2024,04:27:18.000,376788326,-1217398824,168646,28,10793,30.78,24.62,
08/27/2024,21:26:59.79,08/28/2024,04:27:19.000,376787362,-1217398808,168595,28,10705,31.06,24.51,
08/27/2024,21:27:00.79,08/28/2024,04:27:20.000,376786385,-1217398786,168562,28,10949,31.36,24.49,
08/27/2024,21:27:01.79,08/28/2024,04:27:21.000,376785380,-1217398775,168549,28,11266,31.54,24.34,
08/27/2024,21:27:02.79,08/28/2024,04:27:22.000,376784350,-1217398780,168534,28,11514,32.04,24.30,
08/27/2024,21:27:03.79,08/28/2024,04:27:23.000,376783313,-1217398793,168453,27,11544,32.05,24.29,
08/27/2024,21:27:04.79,08/28/2024,04:27:24.000,376782274,-1217398796,168499,29,11523,32.12,24.31,
08/27/2024,21:27:05.80,08/28/2024,04:27:25.000,376781253,-1217398780,168586,28,11265,31.96,24.21,
08/27/2024,21:27:06.80,08/28/2024,04:27:26.000,376780247,-1217398751,168770,28,11125,31.95,24.11,
08/27/2024,21:27:07.80,08/28/2024,04:27:27.000,376779263,-1217398738,168787,29,10856,32.14,24.14,
08/27/2024,21:27:08.80,08/28/2024,04:27:28.000,376778300,-1217398736,168826,29,10651,32.19,24.11,
08/27/2024,21:27:09.80,08/28/2024,04:27:29.000,376777338,-1217398725,168838,29,10715,32.21,24.06,
08/27/2024,21:27:10.80,08/28/2024,04:27:30.000,376776370,-1217398705,168922,29,10768,32.37,24.10,
08/27/2024,21:27:11.80,08/28/2024,04:27:31.000,376775410,-1217398679,169014,29,10614,32.42,24.13,
08/27/2024,21:27:12.80,08/28/2024,04:27:32.000,376774466,-1217398658,169060,29,10445,32.29,24.10,
08/27/2024,21:27:13.80,08/28/2024,04:27:33.000,376773517,-1217398631,169082,29,10608,32.34,24.05,
08/27/2024,21:27:14.80,08/28/2024,04:27:34.000,376772541,-1217398604,169109,29,10962,32.34,24.12,
08/27/2024,21:27:15.80,08/28/2024,04:27:35.000,376771540,-1217398564,169158,29,11181,32.07,24.14,
08/27/2024,21:27:16.80,08/28/2024,04:27:36.000,376770534,-1217398527,169260,29,11172,31.97,24.10,
08/27/2024,21:27:17.80,08/28/2024,04:27:37.000,376769544,-1217398501,169578,29,10909,31.76,24.05,
08/27/2024,21:27:18.80,08/28/2024,04:27:38.000,376768600,-1217398491,169639,29,10325,31.81,24.11,
08/27/2024,21:27:19.80,08/28/2024,04:27:39.000,376767745,-1217398486,169675,29,9154,31.75,24.13,
08/27/2024,21:27:20.80,08/28/2024,04:27:40.000,376767021,-1217398440,169673,29,7620,31.64,24.17,
08/27/2024,21:27:21.81,08/28/2024,04:27:41.000,376766412,-1217398238,169783,28,6781,31.50,24.19,
08/27/2024,21:27:22.81,08/28/2024,04:27:42.000,376765968,-1217397867,169745,28,5674,31.37,24.13,
08/27/2024,21:27:23.81,08/28/2024,04:27:43.000,376765687,-1217397450,169624,28,4562,31.23,24.16,
08/27/2024,21:27:24.81,08/28/2024,04:27:44.000,376765513,-1217396971,169651,27,4738,31.22,24.09,
08/27/2024,21:27:25.81,08/28/2024,04:27:45.000,376765395,-1217396380,169735,28,5688,31.31,24.11,
08/27/2024,21:27:26.81,08/28/2024,04:27:46.000,376765275,-1217395645,169847,29,7039,31.40,24.12,
08/27/2024,21:27:27.81,08/28/2024,04:27:47.000,376765149,-1217394792,169933,28,7942,31.31,24.12,
08/27/2024,21:27:28.81,08/28/2024,04:27:48.000,376765029,-1217393840,170103,28,8740,31.23,24.09,
08/27/2024,21:27:29.81,08/28/2024,04:27:49.000,376764933,-1217392811,170257,28,9321,31.30,24.04,
08/27/2024,21:27:30.81,08/28/2024,04:27:50.000,376764867,-1217391710,170417,27,9930,31.41,23.99,
08/27/2024,21:27:31.81,08/28/2024,04:27:51.000,376764833,-1217390546,170528,27,10446,31.54,23.87,
08/27/2024,21:27:32.81,08/28/2024,04:27:52.000,376764829,-1217389340,170634,27,10719,31.69,23.82,
08/27/2024,21:27:33.81,08/28/2024,04:27:53.000,376764824,-1217388127,170746,28,10702,32.01,23.69,
08/27/2024,21:27:34.81,08/28/2024,04:27:54.000,376764803,-1217386933,170779,28,10485,32.05,23.62,
08/27/2024,21:27:35.81,08/28/2024,04:27:55.000,376764766,-1217385770,170750,28,10174,32.16,23.62,
08/27/2024,21:27:36.81,08/28/2024,04:27:56.000,376764726,-1217384667,170839,27,9547,32.36,23.52,
08/27/2024,21:27:37.81,08/28/2024,04:27:57.000,376764716,-1217383675,170948,28,8405,32.44,23.49,
08/27/2024,21:27:38.81,08/28/2024,04:27:58.000,376764800,-1217382800,171039,28,7557,32.66,23.36,
08/27/2024,21:27:39.82,08/28/2024,04:27:59.000,376764972,-1217382037,171087,28,6787,32.90,23.27,
08/27/2024,21:27:40.82,08/28/2024,04:28:00.000,376765228,-1217381359,171210,29,6552,32.84,23.24,
08/27/2024,21:27:41.82,08/28/2024,04:28:01.000,376765593,-1217380756,171207,29,6770,33.10,23.23,
08/27/2024,21:27:42.82,08/28/2024,04:28:02.000,376766093,-1217380258,171234,29,7304,33.29,23.18,
08/27/2024,21:27:43.82,08/28/2024,04:28:04.000,376767492,-1217379731,171188,29,8792,33.49,23.13,
08/27/2024,21:27:45.59,08/28/2024,04:28:05.000,376768327,-1217379631,171065,29,9564,33.60,23.08,
08/27/2024,21:27:46.59,08/28/2024,04:28:06.000,376769205,-1217379563,170921,29,9877,33.61,23.17,
08/27/2024,21:27:47.59,08/28/2024,04:28:07.000,376770086,-1217379494,170888,29,9789,33.61,23.26,
08/27/2024,21:27:48.59,08/28/2024,04:28:08.000,376770923,-1217379396,170718,29,9142,33.51,23.29,
08/27/2024,21:27:49.59,08/28/2024,04:28:09.000,376771678,-1217379300,170616,29,8100,33.35,23.26,
08/27/2024,21:27:50.59,08/28/2024,04:28:10.000,376772361,-1217379272,170597,29,7385,33.35,23.29,
08/27/2024,21:27:51.59,08/28/2024,04:28:11.000,376772999,-1217379373,170571,29,7108,33.26,23.22,
08/27/2024,21:27:52.59,08/28/2024,04:28:12.000,376773596,-1217379649,170588,29,7139,33.29,23.16,
08/27/2024,21:27:53.59,08/28/2024,04:28:13.000,376774127,-1217380108,170493,29,7233,33.29,23.21,
08/27/2024,21:27:54.59,08/28/2024,04:28:14.000,376774609,-1217380728,170405,29,7870,33.36,23.21,
08/27/2024,21:27:55.59,08/28/2024,04:28:15.000,376775096,-1217381442,170366,29,8457,33.40,23.18,
08/27/2024,21:27:56.59,08/28/2024,04:28:16.000,376775606,-1217382191,170304,29,8806,33.46,23.17,
